VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2305210002,f_f000493,13,하이원 추추 파크,2023-05-21,2023-05-21,강원 삼척시 도계읍 심포남길 99,강원 삼척시 도계읍 심포리 231-3,129.0392306,37.1819507,,,POI010000006CJZ84,하이원추추파크,240,13,Y,4,,5,5,5,
2305210003,f_f000493,14,강원종합 박물관,2023-05-21,2023-05-21,강원 삼척시 신기면 강원남부로 3016,강원 삼척시 신기면 신기리 375-4,129.0865007,37.3509272,,,POI01000TR002408V,강원종합박물관,150,2,N,2,,5,5,5,
2305190001,f_f000516,1,친구 친지 집,2023-05-19,2023-05-19,시그니엘,,,,,,,,,22,,,,,,,1171010100
2305190002,f_f000516,2,브리드 호텔 양양,2023-05-19,2023-05-19,강원 양양군 현남면 인구항길 17,강원 양양군 현남면 인구리 1-77,128.762093,37.9709435,,,POI0100000068CAD9,브리드호텔 양양,30,24,N,8,1,5,5,5,
2305190003,f_f000516,3,죽지도정,2023-05-19,2023-05-19,,강원 양양군 현남면 인구리,128.7638334,37.9715804,,,POI01000TR026053V,죽도정,60,1,N,1,,5,5,5,
2305190004,f_f000516,4,주문진항,2023-05-19,2023-05-19,,강원 강릉시 주문진읍 교항리,128.8307832,37.8878397,,,POI01000TR003097V,주문진항,30,4,N,6,,3,3,3,
2305190005,f_f000516,5,브리드 호텔 양양,2023-05-19,2023-05-20,강원 양양군 현남면 인구항길 17,강원 양양군 현남면 인구리 1-77,128.762093,37.9709435,,,POI0100000068CAD9,브리드호텔 양양,330,24,Y,8,1,5,5,5,
2305200001,f_f000516,6,휴휴암,2023-05-20,2023-05-20,강원 양양군 현남면 광진2길 3-16,강원 양양군 현남면 광진리 1,128.7676497,37.9612212,,,POI01000TR027679V,휴휴암,90,2,N,1,,5,5,5,
2305200002,f_f000516,7,양양 버거,2023-05-20,2023-05-20,강원 양양군 현남면 인구중앙길 103-2,강원 양양군 현남면 시변리 10-4,128.7590889,37.9738063,,,POI01000000CUBAOB,양양버거,30,11,N,5,,5,5,5,
2305200003,f_f000516,8,죽도해변,2023-05-20,2023-05-20,,강원 양양군 현남면 시변리,128.7607068,37.9729371,,,POI01000TR033965V,죽도해변,90,1,N,1,,5,5,5,
2305200004,f_f000516,9,솔티 캐빈 양양점,2023-05-20,2023-05-20,강원 양양군 현남면 새나루길 31,강원 양양군 현남면 시변리 33-15,128.7618565,37.972001,,,POI010000006BCB00,쏠티캐빈 양양점,30,11,N,9,,4,3,3,
2305200005,f_f000516,10,브리드 호텔 양양,2023-05-20,2023-05-20,강원 양양군 현남면 인구항길 17,강원 양양군 현남면 인구리 1-77,128.762093,37.9709435,,,POI0100000068CAD9,브리드호텔 양양,180,24,Y,11,1,5,5,5,
2305200006,f_f000516,11,어촌마을 포차,2023-05-20,2023-05-20,강원 양양군 현남면 인구항길 22,강원 양양군 현남면 인구리 1-124,128.7628756,37.9710741,,,POI01000000D0WR84,어촌마을포차,60,11,N,9,,2,1,1,
2305200007,f_f000516,12,죽지도암,2023-05-20,2023-05-20,강원 양양군 현남면 새나루길 26,강원 양양군 현남면 인구리 1-1,128.7638491,37.9721414,,,POI01000TR009444V,죽도암,30,1,Y,1,,5,5,5,
2305200008,f_f000516,13,플리즈 웨이스,2023-05-20,2023-05-20,강원 양양군 현남면 인구길 28-23,강원 양양군 현남면 인구리 636-5,128.7618888,37.9685918,,,POI01000000CV0V86,플리즈웨잇,60,11,N,1,,4,3,3,
2305200009,f_f000516,14,브리드 호텔 양양,2023-05-20,2023-05-21,강원 양양군 현남면 인구항길 17,강원 양양군 현남면 인구리 1-77,128.762093,37.9709435,,,POI0100000068CAD9,브리드호텔 양양,240,24,Y,11,1,5,5,5,
2305210001,f_f000516,15,반도유보라 아이비 파크 3. 아파트,2023-05-21,2023-05-22,경기 화성시 동탄대로12길 17,경기 화성시 오산동 1044,127.1050462,37.1820868,,,POI02001TR011897V,반도유보라아이비파크3.0아파트,720,21,,,,,,,
2305190001,f_f000530,1,집,2023-05-19,2023-05-19,현진에버빌 6차아파트 607동,,,,,,,,,21,,,,,,,4213010700
2305190002,f_f000530,2,강릉 대관령휴게소 강릉방향,2023-05-19,2023-05-19,강원 강릉시 성산면 영동고속도로 232,강원 강릉시 성산면 보광리 151,128.806598,37.7573639,,,POI01000TR025521V,강릉대관령휴게소 강릉방향,30,9,N,11,,4,3,3,
2305190003,f_f000530,3,강릉 중앙시장,2023-05-19,2023-05-19,강원 강릉시 금성로 21,강원 강릉시 성남동 50,128.8986238,37.7540251,,,POI01000TR021364V,강릉중앙시장,30,4,Y,1,,5,4,4,
2305190004,f_f000530,4,디어 웨이브 풀빌라,2023-05-19,2023-05-19,강원 강릉시 해안로 633-4,강원 강릉시 안현동 204-1,128.8965232,37.8135503,,,POI02001TR008472V,디어웨이브풀빌라,1200,24,N,2,3,5,5,5,
2305190005,f_f000530,5,디어 웨이브 풀빌라,2023-05-19,2023-05-20,강원 강릉시 해안로 633-4,강원 강릉시 안현동 204-1,128.8965232,37.8135503,,,POI02001TR008473V,디어웨이브풀빌라,540,24,N,2,3,5,5,5,
2305200001,f_f000530,6,신잠,2023-05-20,2023-05-20,강원 강릉시 중기길 19,강원 강릉시 옥천동 366,128.9033296,37.7625495,,,POI01000TR000625V,신짬,30,11,N,2,,5,5,5,
2305200002,f_f000530,7,안목 해변,2023-05-20,2023-05-20,강원 강릉시 창해로14번길 51-26,강원 강릉시 견소동 286-10,128.9482754,37.7722618,,,POI01000TR042380V,안목해변,30,1,Y,1,,5,5,5,
2305200003,f_f000530,8,체크 이스트,2023-05-20,2023-05-20,강원 강릉시 강변북길 153,강원 강릉시 포남동 1278-119,128.9129297,37.7661757,,,POI02001TR028226V,체크이스트,60,11,N,1,,5,5,5,
2305200004,f_f000530,9,강릉 중앙시장,2023-05-20,2023-05-20,강원 강릉시 금성로 21,강원 강릉시 성남동 50,128.8986238,37.7540251,,,POI01000TR021364V,강릉중앙시장,30,4,Y,4,,5,5,5,
2305200005,f_f000530,10,집,2023-05-20,2023-05-21,현진에버빌 6차아파트,,,,,,,,360,21,,,,,,,4213010700
2306020001,f_f000532,1,집,2023-06-02,2023-06-02,월드컵파크11단지 1102-102,,,,,,,,,21,,,,,,,1144012700
2306020003,f_f000532,2,고성공룡나라휴게소 통영방향,2023-06-02,2023-06-02,경남 고성군 대가면 통영대전고속도로 29,경남 고성군 대가면 송계리 447,128.2626773,35.0517359,,,POI01000000BWE1HZ,고성공룡나라휴게소 통영방향,30,9,N,9,,4,3,3,
2306020004,f_f000532,3,강남치과 의원,2023-06-02,2023-06-02,,,,,,,,,30,12,N,11,,5,5,5,4822010500
2306020005,f_f000532,4,통영 케이블카,2023-06-02,2023-06-02,경남 통영시 발개로 205,경남 통영시 도남동 349-1,128.4262079,34.8267877,,,POI01000TR026043V,통영케이블카,60,5,N,11,,5,4,4,
2306020006,f_f000532,5,제승당,2023-06-02,2023-06-02,경남 통영시 한산면 한산일주로 70,경남 통영시 한산면 두억리 874,128.4718804,34.7942184,,,POI01000000AMPHCA,제승당,120,2,N,11,,5,4,4,
2306020007,f_f000532,6,울산 다찌,2023-06-02,2023-06-02,경남 통영시 미수해안로 157,경남 통영시 봉평동 447,128.4144839,34.8329679,,,POI010000006VO1DZ,울산다찌,60,11,N,11,,5,4,4,
2306020008,f_f000532,7,디피랑,2023-06-02,2023-06-02,경남 통영시 남망공원길 29,경남 통영시 동호동 230-1,128.4305772,34.8407185,,,POI01000TR038320V,디피랑,90,3,N,11,,5,4,4,
2306020009,f_f000532,8,포르투나 호텔,2023-06-02,2023-06-03,경남 통영시 미수해안로 152,경남 통영시 봉평동 446-2,128.4139971,34.8329546,,,POI01000TR037720V,포르투나호텔,150,24,N,11,1,5,4,4,
2306030001,f_f000532,9,충렬사,2023-06-03,2023-06-03,경남 통영시 여황로 251,경남 통영시 명정동 213,128.4174778,34.846989,,,POI01000000B773G4,충렬사,60,2,N,11,,4,3,3,
2306030002,f_f000532,10,통영 삼도수군통제영,2023-06-03,2023-06-03,경남 통영시 세병로 27,경남 통영시 문화동 392-2,128.4232853,34.8472421,,,POI01000000EGBCER,통영삼도수군통제영,240,13,N,11,,5,4,4,
2306030003,f_f000532,11,조선 군선,2023-06-03,2023-06-03,,경남 통영시 중앙동 236,128.4242179,34.8439459,,,POI01000TR026573V,조선군선,60,2,N,11,,4,3,3,
2306030004,f_f000532,12,신세계타운 아파트 3-38,2023-06-03,2023-06-04,대구 수성구 신천동로 320,대구 수성구 수성동1가 613,128.6106658,35.8531488,,,POI02001TR018783V,신세계타운아파트 3-308,210,22,,,,,,,
2306040001,f_f000532,13,코스트코 대구점,2023-06-04,2023-06-04,대구 북구 검단로 97,대구 북구 산격동 1817,128.6182151,35.9062758,,,POI01000000715DCY,코스트코 대구점,60,4,N,8,,5,4,4,
2306040002,f_f000532,14,신세계타운 아파트,2023-06-04,2023-06-04,대구 수성구 신천동로 320,대구 수성구 수성동1가 613,128.6106658,35.8531488,,,POI02001TR018782V,신세계타운아파트,480,22,,,,,,,
2306040003,f_f000532,15,집,2023-06-04,2023-06-05,월드컵파크11단지 1102-102,,,,,,,,30,21,,,,,,,1144012700
2306030001,f_f000538,1,집,2023-06-03,2023-06-03,신공덕래미안2차,,,,,,,,,21,,,,,,,1144010300
2306030002,f_f000538,2,경기 광주 휴게소 원주 방향,2023-06-03,2023-06-03,경기 광주시 곤지암읍 만삼로 270,경기 광주시 곤지암읍 삼합리 산 27-2,127.4361214,37.3783578,,,POI01000TR022799V,경기광주휴게소 서울방향 전기차충전소,30,9,N,9,,3,3,3,
2306030003,f_f000538,3,강릉 대관령휴게소 강릉방향,2023-06-03,2023-06-03,강원 강릉시 성산면 영동고속도로 232,강원 강릉시 성산면 보광리 151,128.806598,37.7573639,,,POI01000TR025521V,강릉대관령휴게소 강릉방향,30,9,N,9,,3,3,3,
2306030004,f_f000538,4,묵호항 이어도 국숫집,2023-06-03,2023-06-03,,,,,,,,,30,11,N,9,,5,4,4,4217012300
2306030005,f_f000538,5,묵호항,2023-06-03,2023-06-03,강원 동해시 임항로 121,강원 동해시 발한동 27-2,129.1123913,37.5497974,,,POI01000TR006223V,묵호항,30,4,Y,4,,4,4,4,
2306030006,f_f000538,6,추암 촛대바위,2023-06-03,2023-06-03,,강원 동해시 추암동 산 69,129.1598675,37.4792242,,,POI01000TR027331V,추암촛대바위,60,1,N,9,,5,5,5,
2306030007,f_f000538,8,쏠비치 삼척,2023-06-03,2023-06-03,강원 삼척시 수로부인길 453,강원 삼척시 갈천동 225,129.1641301,37.4714259,,,POI01000TR033557V,쏠비치 삼척,120,24,Y,4,4,4,4,4,
2306030008,f_f000538,7,한 맹방해수욕장,2023-06-03,2023-06-03,,강원 삼척시 근덕면 하맹방리 221-59,129.2251592,37.3941585,,,POI02001TR031615V,하맹방해수욕장,120,1,N,2,,4,5,4,
2306030009,f_f000538,10,멕시칸치킨 사직점,2023-06-03,2023-06-03,중앙로2길,,,,,,,,0,11,N,9,,3,3,3,4223012000
2306030010,f_f000538,9,오복 미가,2023-06-03,2023-06-03,강원 삼척시 새천년도로 511,강원 삼척시 교동 413-5,129.1721468,37.4654467,,,POI010000008LOI83,오복미가,0,11,N,9,,3,3,3,
2306030011,f_f000538,11,쏠비치 삼척,2023-06-03,2023-06-04,강원 삼척시 수로부인길 453,강원 삼척시 갈천동 225,129.1641301,37.4714259,,,POI01000TR033557V,쏠비치 삼척,300,24,Y,4,4,4,4,4,
2306040001,f_f000538,12,장호항,2023-06-04,2023-06-04,,강원 삼척시 근덕면 장호리 1-13,129.3178682,37.2885222,,,POI01000000AT4ZY0,장호항,30,1,N,1,,3,3,3,
2306040002,f_f000538,13,장호해변,2023-06-04,2023-06-04,,강원 삼척시 근덕면 장호리,129.3141772,37.2858875,,,POI01000TR041869V,장호해변,180,1,N,9,,3,3,3,
2306040003,f_f000538,14,삼척 해양레일바이크 궁촌정거장,2023-06-04,2023-06-04,강원 삼척시 근덕면 공양왕길 2,강원 삼척시 근덕면 궁촌리 146-6,129.2663663,37.3236505,,,POI01000000BXREDM,삼척해양레일바이크 궁촌정거장,90,13,N,2,,4,4,4,
2306040004,f_f000538,15,다 보문어 전문점,2023-06-04,2023-06-04,강원 동해시 묵호시장길 32,강원 동해시 묵호진동 15-6,129.1157396,37.5524904,,,POI02001TR006087V,다보문어전문점,60,4,N,9,,4,4,4,
2306040005,f_f000538,16,묵호항,2023-06-04,2023-06-04,강원 동해시 임항로 121,강원 동해시 발한동 27-2,129.1123913,37.5497974,,,POI01000TR006223V,묵호항,30,4,Y,4,,4,4,4,
2306040006,f_f000538,17,쏠비치 삼척,2023-06-04,2023-06-05,강원 삼척시 수로부인길 453,강원 삼척시 갈천동 225,129.1641301,37.4714259,,,POI01000TR033557V,쏠비치 삼척,240,24,Y,4,4,4,4,4,
2306050001,f_f000538,18,쏠비치 삼척 오션 플레이,2023-06-05,2023-06-05,강원 삼척시 수로부인길 453,강원 삼척시 갈천동 산 16-4,129.1643421,37.4713302,,,POI01000TR017876V,쏠비치삼척 오션플레이,360,6,N,9,,4,4,4,
2306050002,f_f000538,19,쏠비치 삼척 쉐프스키친,2023-06-05,2023-06-05,강원 삼척시 수로부인길 453,강원 삼척시 갈천동 225,129.1653073,37.4708999,,,POI01000TR041719V,쏠비치삼척 쉐프스키친,30,11,N,9,,4,4,4,
2306050003,f_f000538,20,일가,2023-06-05,2023-06-05,강원 삼척시 새천년도로 626,강원 삼척시 갈천동 138-2,129.1614535,37.4652213,,,POI01000TR023388V,일가,90,11,N,9,,4,4,4,
2306050004,f_f000538,21,양평 휴게 주유소 서울 방향,2023-06-05,2023-06-05,경기 양평군 양동면 여양3로 384-27,경기 양평군 양동면 단석리 산 166-3,127.7221178,37.3984625,,,POI01000TR009962V,양평휴게주유소 서울방향,30,9,N,9,,4,4,4,
2306050005,f_f000538,22,집,2023-06-05,2023-06-06,신공덕래미안2차,,,,,,,,90,21,,,,,,,1144010300
2305160001,f_f000543,1,집,2023-05-16,2023-05-16,경기 화성시 봉담읍 상리3길 90 봉담힐스테이트,경기 화성시 봉담읍 수영리 689,,,4855207,4159025323,,,,21,,,,,,,41590
2305160002,f_f000543,2,수원역,2023-05-16,2023-05-16,경기 수원시 팔달구 덕영대로 924,경기 수원시 팔달구 매산로1가 18,127.0000947,37.2657903,,,POI01000TR008434V,수원역,30,9,Y,11,,5,5,5,
2305160003,f_f000543,3,서울역,2023-05-16,2023-05-16,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,126.9706069,37.5546788,,,POI01000TR030428V,도원스타일 서울역점,0,9,Y,11,,5,5,5,
2305160004,f_f000543,4,강릉역,2023-05-16,2023-05-16,강원 강릉시 용지로 176,강원 강릉시 교동 118,128.8996276,37.7645236,,,POI0100000075Y1PW,강릉역,0,9,N,6,,5,5,5,
2305160005,f_f000543,5,더다온,2023-05-16,2023-05-16,강원 강릉시 율곡로 2886,강원 강릉시 교동 183-200,128.8946087,37.7609262,,,POI01000TR001480V,더다온,0,24,N,2,7,4,4,4,
2305160006,f_f000543,6,기동이네 장칼국수,2023-05-16,2023-05-16,강원 강릉시 강릉대로 461,강원 강릉시 포남동 1056-3,128.9132611,37.774323,,,POI02001TR004487V,기동이네장칼국수,30,11,N,2,,5,5,5,
2305160007,f_f000543,7,갤러리 밥스,2023-05-16,2023-05-16,강원 강릉시 난설헌로 144,강원 강릉시 포남동 82-7,128.9080424,37.787195,,,POI01000TR023461V,갤러리밥스,60,11,N,1,,5,5,5,
2305160008,f_f000543,8,경포해수욕장,2023-05-16,2023-05-16,강원 강릉시 창해로 514,강원 강릉시 강문동 산 1,128.9102102,37.8034055,,,POI01000TR027006V,경포해수욕장,120,1,Y,4,,5,5,5,
2305160009,f_f000543,9,강릉 동화 가든 본점,2023-05-16,2023-05-16,강원 강릉시 초당순두부길77번길 15,강원 강릉시 초당동 309-1,128.91466,37.7911504,,,POI01000TR028300V,동화가든 본점,30,11,N,2,,4,4,4,
2305160010,f_f000543,10,순두부 젤라또 2호점,2023-05-16,2023-05-16,강원 강릉시 경강로 2642,강원 강릉시 견소동 190-82,128.9471035,37.7713695,,,POI01000000CWUWRL,순두부젤라또 2호점,30,11,N,2,,5,5,5,
2305160011,f_f000543,11,더다온,2023-05-16,2023-05-17,강원 강릉시 율곡로 2886,강원 강릉시 교동 183-200,128.8946087,37.7609262,,,POI01000TR001480V,더다온,270,24,N,2,7,5,5,5,
2305170001,f_f000543,12,마크 모예 베이글바,2023-05-17,2023-05-17,강원 강릉시 율곡로 2881-2,강원 강릉시 교동 183-358,128.8944245,37.7603815,,,POI01000TR042031V,마카모예 베이글바,120,11,N,2,,5,5,5,
2305170002,f_f000543,13,뚱보 냉면,2023-05-17,2023-05-17,강원 강릉시 토성로 156-2,강원 강릉시 임당동 72-3,128.8936557,37.7552825,,,POI010000007UG96S,뚱보냉면,30,11,N,2,,3,3,3,
2305170003,f_f000543,14,사유의 공간,2023-05-17,2023-05-17,강원 강릉시 임영로 194,강원 강릉시 교동 162-46,128.8919463,37.7583746,,,POI01000TR039103V,사유의공간 더빈티지,30,10,N,1,,5,5,5,
2305170004,f_f000543,15,더다온,2023-05-17,2023-05-17,강원 강릉시 율곡로 2886,강원 강릉시 교동 183-200,128.8946087,37.7609262,,,POI01000TR001480V,더다온,30,24,Y,2,7,5,5,5,
2305170005,f_f000543,16,강릉역,2023-05-17,2023-05-17,강원 강릉시 용지로 176,강원 강릉시 교동 118,128.8996276,37.7645236,,,POI0100000075Y1PW,강릉역,0,9,Y,6,,5,5,5,
2305170006,f_f000543,17,묵호역,2023-05-17,2023-05-17,강원 동해시 해안로 520,강원 동해시 발한동 210,129.1077179,37.5468478,,,POI01000TR027162V,묵호역,30,9,N,6,,5,5,5,
2305170007,f_f000543,18,여행 책방 잔잔하게,2023-05-17,2023-05-17,강원 동해시 발한로 215-2,강원 동해시 발한동 32-7,129.1086171,37.5487677,,,POI01000TR011660V,여행책방 잔잔하게,30,10,N,1,,5,5,5,
2305170008,f_f000543,19,끼룩 상점,2023-05-17,2023-05-17,강원 동해시 중앙시장길 12,강원 동해시 발한동 7-1,129.1085683,37.5510477,,,POI01000TR041730V,끼룩상점,30,10,N,1,,4,4,4,
2305170009,f_f000543,20,발한공원,2023-05-17,2023-05-17,강원 동해시 해안로 535,강원 동해시 발한동 241-9,129.105721,37.5478951,,,POI02001TR011951V,발한공원,60,12,N,11,,5,5,5,
2305170010,f_f000543,21,묵호역,2023-05-17,2023-05-17,강원 동해시 해안로 520,강원 동해시 발한동 210,129.1077179,37.5468478,,,POI01000TR027162V,묵호역,0,9,Y,6,,5,5,5,
2305170011,f_f000543,22,103랩,2023-05-17,2023-05-17,강원 동해시 논골1길 19,강원 동해시 묵호진동 2-352,129.1174527,37.5532128,,,POI010000008N5ANT,103랩,0,24,N,1,7,5,5,5,
2305170012,f_f000543,23,논골담길,2023-05-17,2023-05-17,강원 동해시 논골1길 2,강원 동해시 묵호진동 2-294,129.1165848,37.5527707,,,POI01000TR000425V,논골담길,30,7,N,1,,5,5,5,
2305170013,f_f000543,24,진모래 횟집,2023-05-17,2023-05-17,강원 동해시 일출로 125-1,강원 동해시 묵호진동 2-483,129.1199832,37.5541871,,,POI010000006B9WZH,진모래횟집,60,11,N,2,,5,5,5,
2305170014,f_f000543,25,한결,2023-05-17,2023-05-17,강원 동해시 일출로 195,강원 동해시 묵호진동 2-453,129.1199343,37.5595678,,,POI02001TR031851V,한결,60,11,N,1,,5,5,5,
2305170015,f_f000543,26,103랩,2023-05-17,2023-05-18,강원 동해시 논골1길 19,강원 동해시 묵호진동 2-352,129.1174527,37.5532128,,,POI010000008N5ANT,103랩,210,24,Y,1,7,5,5,5,
2305180001,f_f000543,27,바람의 언덕,2023-05-18,2023-05-18,,강원 동해시 묵호진동 2-244,129.1184805,37.5540267,,,POI01000TR000754V,바람의언덕,30,1,Y,1,,4,4,4,
2305180002,f_f000543,28,103랩,2023-05-18,2023-05-18,강원 동해시 논골1길 19,강원 동해시 묵호진동 2-352,129.1174527,37.5532128,,,POI010000008N5ANT,103랩,300,24,Y,1,7,5,5,5,
2305180003,f_f000543,29,묵호역,2023-05-18,2023-05-18,강원 동해시 해안로 520,강원 동해시 발한동 210,129.1077179,37.5468478,,,POI01000TR027162V,묵호역,30,9,Y,6,,5,5,5,
2305180004,f_f000543,30,라운드어바웃 동해,2023-05-18,2023-05-18,강원 동해시 발한로 220,강원 동해시 발한동 31-23,129.1090279,37.5490919,,,POI010000006BA7NH,라운드어바웃 동해,60,11,N,1,,5,5,5,
2305180005,f_f000543,31,묵호역,2023-05-18,2023-05-18,강원 동해시 해안로 520,강원 동해시 발한동 210,129.1077179,37.5468478,,,POI01000TR027162V,묵호역,30,9,Y,6,,5,5,5,
2305180006,f_f000543,32,초당 쫄면 순두부,2023-05-18,2023-05-18,강원 동해시 해안로 515-1,강원 동해시 발한동 209-71,129.1071099,37.5462705,,,POI01000000EZAQIR,초당쫄면순두부,30,11,N,2,,3,1,2,
2305180007,f_f000543,33,북평민속시장,2023-05-18,2023-05-18,강원 동해시 오일장길 32,강원 동해시 북평동 15-5,129.1260202,37.48244,,,POI010000006DLQ4U,북평민속시장,30,4,N,5,,4,4,4,
2305180008,f_f000543,34,해파랑길 33코스,2023-05-18,2023-05-18,,강원 동해시 송정동,129.126766,37.5042702,,,POI01000TR027606V,해파랑길 33코스,90,7,N,2,,5,5,5,
2305180009,f_f000543,35,파스쿠찌 동해 해안 도로 DI 점,2023-05-18,2023-05-18,강원 동해시 해안로 374,강원 동해시 평릉동 94-4,129.1144647,37.5354045,,,POI02001TR030561V,파스쿠찌 동해해안도로DI점,90,11,N,2,,5,5,5,
2305180010,f_f000543,36,어향,2023-05-18,2023-05-18,강원 동해시 중앙시장길 24,강원 동해시 발한동 302-29,129.1078074,37.5517531,,,POI02001TR020343V,어향,60,11,N,1,,5,5,5,
2305180011,f_f000543,37,묵호역,2023-05-18,2023-05-18,강원 동해시 해안로 520,강원 동해시 발한동 210,129.1077179,37.5468478,,,POI01000TR027162V,묵호역,30,9,Y,6,,5,5,5,
2305180012,f_f000543,38,서울역,2023-05-18,2023-05-18,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,126.9706069,37.5546788,,,POI01000TR030428V,도원스타일 서울역점,30,9,Y,6,,5,5,5,
2305180013,f_f000543,39,수원역,2023-05-18,2023-05-18,경기 수원시 팔달구 덕영대로 924,경기 수원시 팔달구 매산로1가 18,127.0000947,37.2657903,,,POI01000TR008434V,수원역,0,9,Y,6,,5,5,5,
2305180014,f_f000543,40,집,2023-05-18,2023-05-19,경기 화성시 봉담읍 상리3길 90 봉담힐스테이트,경기 화성시 봉담읍 수영리 689,,,4855207,4159025323,,,30,21,,,,,,,
2305190001,f_f000568,1,사무실,2023-05-19,2023-05-19,동자동 43-205 서울역,,,,,,,,,23,,,,,,,1117010700
2305190002,f_f000568,2,가봄,2023-05-19,2023-05-20,강원 강릉시 초당원길 71-20,강원 강릉시 초당동 234-12,128.9128241,37.787176,,,POI01000000F1C7YT,가봄,1440,24,N,7,7,5,5,5,
2305200001,f_f000568,12,한 장 프리젠,2023-05-20,2023-05-21,서울 영등포구 양평로24길 16,서울 영등포구 양평동5가 94,126.8937526,37.5396565,,,POI01000000B1GMX7,한강프리젠오피스텔,90,21,,,,,,,
2305200002,f_f000568,3,농촌 순두부,2023-05-20,2023-05-20,강원 강릉시 초당순두부길 108,강원 강릉시 강문동 126-1,128.9169324,37.7920214,,,POI01000TR019559V,농촌순두부,30,11,N,2,,4,3,4,
2305200003,f_f000568,4,가봄,2023-05-20,2023-05-20,강원 강릉시 초당원길 71-20,강원 강릉시 초당동 234-12,128.9128241,37.787176,,,POI01000000F1C7YT,가봄,90,24,Y,7,7,5,5,5,
2305200004,f_f000568,5,경포해수욕장,2023-05-20,2023-05-20,강원 강릉시 창해로 514,강원 강릉시 강문동 산 1,128.9102102,37.8034055,,,POI01000TR027006V,경포해수욕장,30,1,N,1,,4,4,4,
2305200005,f_f000568,6,은파 횟집,2023-05-20,2023-05-20,강원 강릉시 창해로350번길 29,강원 강릉시 강문동 223,128.9169662,37.7964926,,,POI010000006B2GD8,은파횟집,60,11,N,5,,5,4,4,
2305200006,f_f000568,7,구옥,2023-05-20,2023-05-20,강원 강릉시 창해로 378,강원 강릉시 강문동 242-1,128.9164459,37.7961282,,,POI01000TR022204V,꾸옥,60,11,N,2,,5,5,5,
2305200007,f_f000568,8,강문해변,2023-05-20,2023-05-20,,강원 강릉시 강문동 182-1,128.9191753,37.7948207,,,POI01000TR024661V,강문해변,30,1,N,1,,4,4,4,
2305200008,f_f000568,9,오죽헌,2023-05-20,2023-05-20,강원 강릉시 율곡로3139번길 24,강원 강릉시 죽헌동 177-4,128.8773135,37.7795001,,,POI01000TR010855V,오죽헌,90,2,N,1,,5,5,5,
2305200009,f_f000568,10,현대 장칼국수,2023-05-20,2023-05-20,강원 강릉시 임영로182번길 7-1,강원 강릉시 임당동 187-11,128.8926667,37.7574784,,,POI01000TR038085V,현대장칼국수,30,11,N,3,,3,2,2,
2305200010,f_f000568,11,강릉 중앙시장,2023-05-20,2023-05-20,강원 강릉시 금성로 21,강원 강릉시 성남동 50,128.8986238,37.7540251,,,POI01000TR021364V,강릉중앙시장,30,4,N,1,,4,4,3,
2305310001,f_f000586,1,집,2023-05-31,2023-05-31,,,,,,,,,,21,,,,,,,4211011700
2305310002,f_f000586,2,속초 아이파크스위트호텔 앤 레지던스,2023-05-31,2023-05-31,강원 속초시 중앙로 266,강원 속초시 동명동 62,128.5966604,38.2134746,,,POI02001TR016821V,속초아이파크스위트호텔앤레지던스,90,24,N,8,1,5,5,5,
2305310003,f_f000586,3,속초 아이,2023-05-31,2023-05-31,강원 속초시 청호해안길 2,강원 속초시 조양동 1450-143,128.6026902,38.1907387,,,POI01000TR019981V,속초아이,30,1,Y,1,,5,5,5,
2305310004,f_f000586,4,속초해수욕장,2023-05-31,2023-05-31,강원 속초시 해오름로 186,강원 속초시 조양동 1464-7,128.6040985,38.1900529,,,POI01000TR017253V,속초해수욕장,30,1,Y,1,,5,5,5,
2305310005,f_f000586,5,중앙 닭강정 엑스포 직영점,2023-05-31,2023-05-31,강원 속초시 엑스포로 135-5,강원 속초시 교동 1022-3,128.5809979,38.1961676,,,POI02001TR026856V,중앙닭강정 엑스포직영점,30,11,Y,4,,5,5,5,
2305310006,f_f000586,6,버거킹 속초 DT점,2023-05-31,2023-05-31,강원 속초시 동해대로 4059,강원 속초시 조양동 1521-3,128.5907103,38.1892766,,,POI01000TR007383V,버거킹 속초DT점,30,11,Y,8,,5,5,5,
2305310007,f_f000586,7,속초 아이파크스위트호텔 앤 레지던스,2023-05-31,2023-06-01,강원 속초시 중앙로 266,강원 속초시 동명동 62,128.5966604,38.2134746,,,POI02001TR016821V,속초아이파크스위트호텔앤레지던스,270,24,N,7,1,5,5,5,
2306010001,f_f000586,8,아바이마을,2023-06-01,2023-06-01,,강원 속초시 청호동 550-14,128.5942286,38.2021772,,,POI01000TR007741V,아바이마을,30,1,Y,1,,5,5,5,
2306010002,f_f000586,9,청초호유원지,2023-06-01,2023-06-01,,강원 속초시 조양동 1544-2,128.5853333,38.191641,,,POI01000TR009801V,청초호유원지,60,1,Y,1,,5,5,5,
