TRAVEL_ID,VISIT_AREA_ID,TOUR_PHOTO_SEQ,PHOTO_FILE_ID,PHOTO_FILE_NM,PHOTO_FILE_FRMAT,PHOTO_FILE_DT,PHOTO_FILE_SAVE_PATH,PHOTO_FILE_RESOLUTION,PHOTO_FILE_X_COORD,PHOTO_FILE_Y_COORD,VISIT_AREA_NM
f_f003509,2306180008,4,f00350901008p0005,f00350901008p0005.jpg,jpg,2023-06-18 18:33:03,/photo/,4000x3000,128.89088709972,35.245665299722,
f_f003519,2306190003,4,f00351901003p0005,f00351901003p0005.jpg,jpg,2023-06-19 10:12:44,/photo/,4032x3024,128.57818059972,35.8730947,
f_f004103,2307170007,4,f00410301007p0005,f00410301007p0005.jpg,jpg,2023-07-17 18:10:25,/photo/,4032x3024,127.893962,34.728828,
f_f004764,2307230008,4,f00476401008p0005,f00476401008p0005.jpg,jpg,2023-07-23 20:04:23,/photo/,4032x3024,128.59838888889,35.868683333333,
f_f004740,2307290008,4,f00474001008p0005,f00474001008p0005.jpg,jpg,2023-07-29 15:14:25,/photo/,4032x3024,129.33143611111,35.790127777778,
f_f004740,2307290009,4,f00474001009p0005,f00474001009p0005.jpg,jpg,2023-07-29 16:57:46,/photo/,4032x3024,129.26403888889,35.850277777778,
f_f006481,2308190008,4,f00648101008p0005,f00648101008p0005.jpg,jpg,2023-08-19 18:57:33,/photo/,4000x3000,127.69073,37.8562457,
f_f010778,2308250007,4,f01077801006p0005,f01077801006p0005.jpg,jpg,2023-08-25 15:07:03,/photo/,3024x4032,127.87079939972,35.3990725,
f_f009530,2308290009,4,f00953001008p0005,f00953001008p0005.jpg,jpg,2023-08-29 13:40:08,/photo/,2268x4032,129.33226111111,35.789536111111,
f_f014163,2308300008,4,f01416301007p0005,f01416301007p0005.jpg,jpg,2023-08-30 18:25:43,/photo/,4032x3024,128.94773888889,37.77245,
f_f013942,2308300010,4,f01394201099p0005,f01394201099p0005.jpg,jpg,2023-08-31 06:15:31,/photo/,2268x4032,129.15975833333,35.159522222222,
f_f015610,2309090008,4,f01561001007p0005,f01561001007p0005.jpg,jpg,2023-09-09 17:09:14,/photo/,4032x3024,128.07423333333,36.771705555556,
f_f015610,2309090010,4,f01561001009p0005,f01561001009p0005.jpg,jpg,2023-09-09 18:37:07,/photo/,2268x4032,128.1447,36.650416666667,
f_f012889,2309100010,4,f01288901009p0005,f01288901009p0005.jpg,jpg,2023-09-10 13:48:34,/photo/,4032x3024,129.2267741,35.833899799722,
f_f000568,2305200008,5,f00056802008p0007,f00056802008p0007.jpg,jpg,2023-05-20 16:16:55,/photo/,3024x4032,128.87735,37.7794,
f_f000429,2305210003,5,f00042903004p0006,f00042903004p0006.jpg,jpg,2023-05-21 16:19:53,/photo/,4000x3000,129.12781,35.14676,
f_f001912,2305290007,5,f00191201006p0006,f00191201006p0006.jpg,jpg,2023-05-29 19:25:07,/photo/,4032x3024,129.03295833333,37.691586111111,
f_f002771,2306030011,5,f00277101011p0006,f00277101011p0006.jpg,jpg,2023-06-03 12:00:20,/photo/,4032x3024,128.58573888889,35.866980555556,
f_f003509,2306180008,5,f00350901008p0006,f00350901008p0006.jpg,jpg,2023-06-18 18:53:30,/photo/,4000x3000,128.891863,35.2446095,
f_f004740,2307290009,5,f00474001009p0006,f00474001009p0006.jpg,jpg,2023-07-29 16:59:47,/photo/,4032x3024,129.26399166667,35.850638888889,
f_f008182,2308220001,5,f00818202002p0006,f00818202002p0006.jpg,jpg,2023-08-22 11:40:08,/photo/,4032x3024,128.72201388889,38.023497222222,
f_f010778,2308250010,5,f01077801009p0006,f01077801009p0006.jpg,jpg,2023-08-25 18:34:26,/photo/,4000x3000,127.93679009972,35.2741722,
f_f009530,2308290010,5,f00953001009p0006,f00953001009p0006.jpg,jpg,2023-08-29 14:39:06,/photo/,2268x4032,129.24380555556,35.812513888889,
f_f012426,2309110007,5,f01242601007p0006,f01242601007p0006.jpg,jpg,2023-09-11 16:27:59,/photo/,4032x3024,127.54330555556,37.830077777778,
f_f000027,2304280005,6,f00002701005p0007,f00002701005p0007.jpg,jpg,2023-04-28 14:15:47,/photo/,4032x3024,128.721931,35.087226999722,
f_f000690,2305180003,6,f00069001002p0007,f00069001002p0007.jpg,jpg,2023-05-18 14:58:51,/photo/,3060x4080,128.497208,35.540961199722,
f_f012889,2309100010,6,f01288901009p0007,f01288901009p0007.jpg,jpg,2023-09-10 13:46:35,/photo/,4032x3024,129.2267979,35.833382299722,
f_f012889,2309100012,6,f01288901011p0007,f01288901011p0007.jpg,jpg,2023-09-10 15:02:19,/photo/,4032x3024,129.26301209972,35.8502123,
f_f012426,2309110003,6,f01242601003p0007,f01242601003p0007.jpg,jpg,2023-09-11 11:58:30,/photo/,4032x3024,127.723175,37.893252777778,
f_f016634,2309170003,6,f01663401003p0007,f01663401003p0007.jpg,jpg,2023-09-17 14:57:17,/photo/,4000x3000,128.08116079972,37.268376099722,
f_f016457,2309180003,6,f01645701003p0007,f01645701003p0007.jpg,jpg,2023-09-18 14:54:26,/photo/,4032x2268,127.7039074,35.2375679,
f_f000384,2305190004,7,f00038401004p0008,f00038401004p0008.jpg,jpg,2023-05-19 13:18:43,/photo/,4032x3024,129.15841666667,37.479369444444,
f_f000790,2305190004,7,f00079001004p0008,f00079001004p0008.jpg,jpg,2023-05-19 18:58:59,/photo/,2992x2992,129.19966944444,35.860411111111,
f_f005042,2308060004,7,f00504201005p0008,f00504201005p0008.jpg,jpg,2023-08-06 13:22:04,/photo/,3024x4032,129.21415555556,35.834811111111,
f_f000437,2305160011,0,f00043701010p0001,f00043701010p0001.jpg,jpg,2023-05-16 20:00:10,/photo/,4000x1800,128.7643303,36.578565099722,
f_f014045,2309050004,7,f01404501004p0008,f01404501004p0008.jpg,jpg,2023-09-05 09:06:50,/photo/,4032x3024,128.60394529972,38.190079199722,
f_f016094,2309130009,7,f01609401008p0008,f01609401008p0008.jpg,jpg,2023-09-13 14:41:45,/photo/,4032x2268,129.25542659972,36.0025945,
f_f015600,2309140004,7,f01560001003p0008,f01560001003p0008.jpg,jpg,2023-09-14 11:44:57,/photo/,4032x3024,127.83336979972,35.023664599722,
f_f015975,2309150004,7,f01597501004p0008,f01597501004p0008.jpg,jpg,2023-09-15 14:55:23,/photo/,4032x3024,128.68226666667,35.232497222222,
f_f001902,2305310005,8,f00190202005p0009,f00190202005p0009.jpg,jpg,2023-05-31 15:38:13,/photo/,4032x3024,129.15778409972,35.165721699722,
f_f004717,2308050004,8,f00471701003p0009,f00471701003p0009.jpg,jpg,2023-08-05 15:28:03,/photo/,3024x3024,128.6018099,35.868298299722,
f_f000925,2305190003,0,f00092501002p0001,f00092501002p0001.jpg,jpg,2023-05-19 19:13:05,/photo/,4000x3000,128.50769869972,35.295511099722,
f_f009530,2308290006,8,f00953001004p0009,f00953001004p0009.jpg,jpg,2023-08-29 11:19:24,/photo/,4032x3024,129.51257222222,35.8297,
f_f009530,2308290010,8,f00953001009p0009,f00953001009p0009.jpg,jpg,2023-08-29 14:49:03,/photo/,4032x3024,129.24516388889,35.812427777778,
f_f012426,2309110006,8,f01242601006p0009,f01242601006p0009.jpg,jpg,2023-09-11 15:29:48,/photo/,4032x3024,127.77806944444,37.901811111111,
f_f012426,2309110007,8,f01242601007p0009,f01242601007p0009.jpg,jpg,2023-09-11 16:51:47,/photo/,3024x4032,127.54249444444,37.832622222222,
f_f016094,2309130006,8,f01609401007p0010,f01609401007p0010.jpg,jpg,2023-09-13 14:08:43,/photo/,4032x2268,129.25234299972,36.001811899722,
f_f015600,2309140003,8,f01560001002p0009,f01560001002p0009.jpg,jpg,2023-09-14 10:46:21,/photo/,4032x3024,127.64994559972,35.232143999722,
f_f000609,2305190004,0,f00060901004p0001,f00060901004p0001.jpg,jpg,2023-05-19 15:09:29,/photo/,4032x2268,128.99870079972,37.720837,
f_f000267,2305190006,0,f00026701004p0001,f00026701004p0001.jpg,jpg,2023-05-19 14:35:53,/photo/,4032x3024,128.632325,37.360236111111,
f_f000027,2304300005,5,f00002703006p0006,f00002703006p0006.jpg,jpg,2023-04-30 16:58:42,/photo/,4032x3024,128.8203981,35.371557299722,찰리 하우스
f_f000689,2305150005,5,f00068901099p0006,f00068901099p0006.jpg,jpg,2023-05-15 16:23:50,/photo/,4032x3024,127.8964,34.767047222222,울트라마린
f_f000689,2305160002,4,f00068902003p0005,f00068902003p0005.jpg,jpg,2023-05-16 11:43:08,/photo/,4032x3024,127.83595277778,34.806697222222,집
f_f000689,2305160002,7,f00068902003p0008,f00068902003p0008.jpg,jpg,2023-05-16 11:41:06,/photo/,4032x3024,127.83608888889,34.806983333333,남해스포츠파크
f_f000689,2305160003,3,f00068902004p0004,f00068902004p0004.jpg,jpg,2023-05-16 13:34:18,/photo/,4032x3024,127.84711388889,34.784655555556,꽃동 게장 1번가
f_f000689,2305160003,4,f00068902004p0005,f00068902004p0005.jpg,jpg,2023-05-16 13:34:20,/photo/,4032x3024,127.84710555556,34.784652777778,해동용궁사
f_f000429,2305210003,0,f00042903004p0001,f00042903004p0001.jpg,jpg,2023-05-21 16:43:31,/photo/,4000x3000,129.13619097222,35.158594972222,
f_f000437,2305170003,3,f00043702003p0004,f00043702003p0004.jpg,jpg,2023-05-17 12:33:19,/photo/,4000x1800,128.55257779972,36.5405376,할리스 백양사휴게소 순천방향점
f_f000925,2305220001,0,f00092504002p0001,f00092504002p0001.jpg,jpg,2023-05-22 17:04:46,/photo/,4000x3000,128.6287469,35.259496099722,
f_f000492,2305170005,6,f00049203004p0007,f00049203004p0007.jpg,jpg,2023-05-18 08:50:10,/photo/,4032x3024,127.69839444444,37.884669444444,달자 게스트하우스
f_f000690,2305180003,7,f00069001002p0008,f00069001002p0008.jpg,jpg,2023-05-18 14:58:21,/photo/,3060x4080,128.49706029972,35.541085899722,해동용궁사
f_f000690,2305180003,8,f00069001002p0009,f00069001002p0009.jpg,jpg,2023-05-18 14:58:45,/photo/,3060x4080,128.4971647,35.5409523,누운 골 식당
f_f000690,2305180003,16,f00069001002p0017,f00069001002p0017.jpg,jpg,2023-05-18 15:03:05,/photo/,3060x4080,128.49725119972,35.5394852,묵호역
f_f000516,2305190002,2,f00051601002p0003,f00051601002p0003.jpg,jpg,2023-05-19 15:20:05,/photo/,4032x3024,128.76216819972,37.9710084,대구 국제공항
f_f000516,2305190002,3,f00051601002p0004,f00051601002p0004.jpg,jpg,2023-05-19 15:16:56,/photo/,4032x3024,128.76212639972,37.970876799722,설악산 국립공원 설악동 야영장
f_f000291,2305190003,3,f00029101002p0004,f00029101002p0004.jpg,jpg,2023-05-19 17:55:37,/photo/,4000x3000,129.0401664,35.1150432,히노다
f_f000493,2305190003,5,f00049301002p0006,f00049301002p0006.jpg,jpg,2023-05-19 11:06:42,/photo/,4000x3000,129.0243072,37.100409599722,안목 해변
f_f001440,2305260004,0,f00144002004p0001,f00144002004p0001.jpg,jpg,2023-05-26 11:23:18,/photo/,4032x2268,129.03109249972,35.099995399722,
f_f000790,2305190004,3,f00079001004p0004,f00079001004p0004.jpg,jpg,2023-05-19 18:47:23,/photo/,3024x4032,129.1996,35.860172222222,소백산풍기온천리조트
f_f000384,2305190004,3,f00038401004p0004,f00038401004p0004.jpg,jpg,2023-05-19 13:39:48,/photo/,4032x3024,129.16001944444,37.479233333333,소백산풍기온천리조트
f_f000790,2305190004,4,f00079001004p0005,f00079001004p0005.jpg,jpg,2023-05-19 18:40:03,/photo/,4032x3024,129.19891388889,35.858636111111,한화리조트 설악 쏘라노
f_f000384,2305190004,4,f00038401004p0005,f00038401004p0005.jpg,jpg,2023-05-19 13:34:33,/photo/,4032x3024,129.15998888889,37.479222222222,한화리조트 설악 쏘라노
f_f000384,2305190004,6,f00038401004p0007,f00038401004p0007.jpg,jpg,2023-05-19 13:20:34,/photo/,4032x3024,129.15831111111,37.479830555556,초당 애
f_f000291,2305190004,8,f00029101003p0009,f00029101003p0009.jpg,jpg,2023-05-19 13:40:58,/photo/,4000x3000,129.15151349972,35.1525984,집
f_f000790,2305190004,8,f00079001004p0009,f00079001004p0009.jpg,jpg,2023-05-19 18:57:41,/photo/,2992x2992,129.19966944444,35.860411111111,집
f_f000384,2305190004,9,f00038401004p0010,f00038401004p0010.jpg,jpg,2023-05-19 13:17:42,/photo/,4032x3024,129.15875277778,37.479072222222,포항 해상 스카이워크
f_f000530,2305190004,9,f00053001004p0010,f00053001004p0010.jpg,jpg,2023-05-19 15:17:41,/photo/,4032x3024,128.89671388889,37.813797222222,포항 해상 스카이워크
f_f001116,2305270001,0,f00111602099p0001,f00111602099p0001.jpg,jpg,2023-05-27 14:32:58,/photo/,4000x2252,128.42771049972,36.391817199722,
f_f000291,2305190004,16,f00029101003p0017,f00029101003p0017.jpg,jpg,2023-05-19 13:49:50,/photo/,4000x3000,129.1515904,35.152627199722,친척 경작지(오디 밭)
f_f000429,2305190006,5,f00042901006p0006,f00042901006p0006.jpg,jpg,2023-05-19 16:02:40,/photo/,4000x3000,129.033395,35.099837972222,카페의 숲
f_f000382,2305190006,6,f00038201099p0007,f00038201099p0007.jpg,jpg,2023-05-19 15:33:05,/photo/,4032x3024,129.22261111111,35.21405,사량도 대항 마마 펜션
f_f001726,2305270003,0,f00172601003p0001,f00172601003p0001.jpg,jpg,2023-05-27 12:21:20,/photo/,3024x3024,128.4444353,35.268596199722,
f_f000384,2305190010,5,f00038401099p0006,f00038401099p0006.jpg,jpg,2023-05-19 15:16:34,/photo/,4032x3024,129.28762777778,37.309680555556,어썸 비치
f_f000384,2305200001,2,f00038402002p0003,f00038402002p0003.jpg,jpg,2023-05-20 10:13:36,/photo/,4032x3024,129.30865555556,37.2892,안동 하회마을
f_f000384,2305200001,7,f00038402002p0008,f00038402002p0008.jpg,jpg,2023-05-20 10:39:20,/photo/,4032x3024,129.31849722222,37.288002777778,광주역
f_f000429,2305200001,8,f00042902002p0009,f00042902002p0009.jpg,jpg,2023-05-20 09:58:32,/photo/,4000x3000,129.175676,35.156416,용두해수욕장
f_f000429,2305200001,9,f00042902002p0010,f00042902002p0010.jpg,jpg,2023-05-20 10:01:13,/photo/,4000x3000,129.177433,35.155555972222,후포항
f_f000384,2305200001,10,f00038402002p0011,f00038402002p0011.jpg,jpg,2023-05-20 10:54:40,/photo/,4032x3024,129.319,37.288311111111,집
f_f000384,2305200001,14,f00038402002p0015,f00038402002p0015.jpg,jpg,2023-05-20 11:25:37,/photo/,4032x3024,129.31468055556,37.288391666667,공천포식당
f_f000384,2305200002,2,f00038402003p0003,f00038402003p0003.jpg,jpg,2023-05-20 11:58:40,/photo/,4032x3024,129.31787222222,37.289325,동대구역
f_f000384,2305200002,3,f00038402003p0004,f00038402003p0004.jpg,jpg,2023-05-20 12:07:49,/photo/,4032x3024,129.31726111111,37.289911111111,경주 감은사지 맞은편 노지 캠핑
f_f000790,2305200003,3,f00079002004p0004,f00079002004p0004.jpg,jpg,2023-05-20 12:16:10,/photo/,4032x3024,129.31336944444,35.8,소노벨 천안 오션 어드벤처
f_f000835,2305200003,6,f00083502004p0007,f00083502004p0007.jpg,jpg,2023-05-20 10:27:13,/photo/,4032x1816,129.04735999972,35.0758719,굿모닝 레지던스 휴
f_f000844,2305200003,10,f00084402004p0011,f00084402004p0011.jpg,jpg,2023-05-20 14:24:37,/photo/,4032x3024,129.44416944444,35.491847222222,폴 바셋 여의도 IFC 몰점
f_f001226,2305280006,0,f00122602007p0001,f00122602007p0001.jpg,jpg,2023-05-28 15:26:38,/photo/,4032x3024,128.584,38.191319444444,
f_f000844,2305200003,13,f00084402004p0014,f00084402004p0014.jpg,jpg,2023-05-20 14:47:41,/photo/,4032x3024,129.43986388889,35.491372222222,보령 박물관
f_f000844,2305200003,14,f00084402004p0015,f00084402004p0015.jpg,jpg,2023-05-20 14:50:08,/photo/,4032x3024,129.438675,35.490902777778,곡성기 차 마을 휴게소 순천방향
f_f000782,2305200003,18,f00078201099p0019,f00078201099p0019.jpg,jpg,2023-05-21 10:40:45,/photo/,4608x3456,127.68160699972,37.646431599722,강릉역
f_f001925,2305290003,0,f00192501002p0001,f00192501002p0001.jpg,jpg,2023-05-29 11:59:56,/photo/,3264x2448,128.87866530556,35.234280722222,
f_f000568,2305200004,2,f00056802004p0004,f00056802004p0004.jpg,jpg,2023-05-20 12:14:47,/photo/,4032x3024,128.91131666667,37.801922222222,체크크로플 롯데월드몰점
f_f000790,2305200004,7,f00079002005p0008,f00079002005p0008.jpg,jpg,2023-05-20 15:28:47,/photo/,4032x3024,129.28944444444,35.828802777778,남해안 크루즈 관광 미남크루즈
f_f000790,2305200004,8,f00079002005p0009,f00079002005p0009.jpg,jpg,2023-05-20 15:34:07,/photo/,4000x3000,129.288025,35.825797222222,롯데 아울렛 광교점
f_f000790,2305200004,9,f00079002005p0010,f00079002005p0010.jpg,jpg,2023-05-20 15:34:44,/photo/,4000x3000,129.28927222222,35.828913888889,카페 얼
f_f000790,2305200005,4,f00079002006p0005,f00079002006p0005.jpg,jpg,2023-05-20 17:27:53,/photo/,3024x4032,129.49740555556,35.791430555556,제주 오누이
f_f000338,2305200005,5,f00033801004p0006,f00033801004p0006.jpg,jpg,2023-05-20 14:07:24,/photo/,4032x3024,127.89625555556,34.933066666667,임실 닭갈비
f_f000338,2305200005,6,f00033801004p0007,f00033801004p0007.jpg,jpg,2023-05-20 14:23:44,/photo/,3024x4032,127.89682777778,34.933011111111,국립 해양 박물관
f_f000844,2305200006,3,f00084402007p0004,f00084402007p0004.jpg,jpg,2023-05-20 22:07:48,/photo/,3024x4032,129.31297222222,35.571113888889,한화리조트 거제 벨보 디어 뽀로로 키즈카페
f_f000869,2305200006,4,f00086901099p0005,f00086901099p0005.jpg,jpg,2023-05-20 18:46:04,/photo/,4032x3024,128.50705,38.359394444444,소색채본 베이커리
f_f000844,2305200006,4,f00084402007p0005,f00084402007p0005.jpg,jpg,2023-05-20 22:08:52,/photo/,4032x3024,129.31309444444,35.570991666667,소색채본 베이커리
f_f000461,2306020003,0,f00046101003p0001,f00046101003p0001.jpg,jpg,2023-06-02 15:41:43,/photo/,4032x3024,126.970304,37.5539584,
f_f002696,2306020003,0,f00269601003p0001,f00269601003p0001.jpg,jpg,2023-06-02 12:56:43,/photo/,2992x2992,128.95423519972,35.9656037,
f_f000461,2306020005,0,f00046101005p0001,f00046101005p0001.jpg,jpg,2023-06-02 18:50:47,/photo/,4032x3024,129.20853915556,35.836142452778,
f_f002696,2306020005,0,f00269601005p0001,f00269601005p0001.jpg,jpg,2023-06-02 14:39:12,/photo/,2992x2992,129.1071172,35.980350199722,
f_f000429,2305200007,5,f00042902008p0006,f00042902008p0006.jpg,jpg,2023-05-20 19:17:13,/photo/,4000x3000,128.95884497222,35.050114972222,성심당 본점
f_f000568,2305200008,7,f00056802008p0009,f00056802008p0009.jpg,jpg,2023-05-20 16:14:30,/photo/,4032x3024,128.87742777778,37.779455555556,바우 카페 본점
f_f000568,2305200008,9,f00056802008p0011,f00056802008p0011.jpg,jpg,2023-05-20 16:10:09,/photo/,4032x3024,128.87771666667,37.779319444444,오죽헌
f_f000532,2306030001,0,f00053202002p0001,f00053202002p0001.jpg,jpg,2023-06-03 10:40:25,/photo/,4032x3024,128.41737,34.846187972222,
f_f000869,2305210001,1,f00086902002p0002,f00086902002p0002.jpg,jpg,2023-05-21 10:27:49,/photo/,4032x3024,128.50705,38.364436111111,숙소
f_f000433,2306030003,0,f00043302004p0001,f00043302004p0001.jpg,jpg,2023-06-03 16:11:44,/photo/,4032x3024,128.59765555556,35.855761111111,
f_f000669,2306030003,0,f00066901003p0001,f00066901003p0001.jpg,jpg,2023-06-03 13:25:11,/photo/,4032x3024,129.07933428611,35.077862522222,
f_f000767,2306030003,0,f00076701002p0001,f00076701002p0001.jpg,jpg,2023-06-03 14:55:35,/photo/,3024x4032,128.628672,38.1262976,
f_f001363,2306030003,0,f00136302004p0001,f00136302004p0001.jpg,jpg,2023-06-03 13:01:07,/photo/,4032x3024,128.630325,38.124652777778,
f_f000429,2305210002,2,f00042903003p0003,f00042903003p0003.jpg,jpg,2023-05-21 14:30:31,/photo/,4000x3000,129.13323297222,35.158633972222,청주 국제공항
f_f000844,2305210002,3,f00084403003p0004,f00084403003p0004.jpg,jpg,2023-05-21 14:04:00,/photo/,4032x3024,129.32084722222,35.557905555556,경기 상상 캠퍼스
f_f002771,2306030005,0,f00277101012p0001,f00277101012p0001.jpg,jpg,2023-06-03 13:14:38,/photo/,4032x3024,128.56095833333,35.854677777778,
f_f000844,2305210002,4,f00084403003p0005,f00084403003p0005.jpg,jpg,2023-05-21 14:05:33,/photo/,4032x3024,129.32083055556,35.557902777778,집
f_f000429,2305210002,5,f00042903003p0006,f00042903003p0006.jpg,jpg,2023-05-21 14:30:55,/photo/,4000x3000,129.13323297222,35.158634972222,고사포 야영장
f_f000879,2306030006,0,f00087901005p0001,f00087901005p0001.jpg,jpg,2023-06-03 15:05:32,/photo/,4032x3024,129.06005833333,35.166858333333,
f_f000429,2305210002,10,f00042903003p0011,f00042903003p0011.jpg,jpg,2023-05-21 15:21:49,/photo/,4000x3000,129.14087497222,35.159644,서울숲
f_f001112,2306030009,0,f00111201099p0001,f00111201099p0001.jpg,jpg,2023-06-03 16:27:10,/photo/,4000x3000,129.0343512,35.098108099722,
f_f002771,2306030012,0,f00277101007p0001,f00277101007p0001.jpg,jpg,2023-06-03 10:19:48,/photo/,4032x3024,128.59071388889,35.871472222222,
f_f002771,2306030013,0,f00277101008p0001,f00277101008p0001.jpg,jpg,2023-06-03 10:34:12,/photo/,3024x4032,128.58799722222,35.8689,
f_f002771,2306030015,0,f00277101004p0001,f00277101004p0001.jpg,jpg,2023-06-03 10:17:17,/photo/,4032x3024,128.59083611111,35.871516666667,
f_f001412,2306040001,0,f00141202002p0001,f00141202002p0001.jpg,jpg,2023-06-04 11:22:54,/photo/,4000x1848,127.82950499972,35.442069799722,
f_f002429,2306040002,0,f00242902003p0001,f00242902003p0001.jpg,jpg,2023-06-04 15:21:55,/photo/,3024x4032,129.0468,35.076830555556,
f_f002486,2306040002,0,f00248602003p0001,f00248602003p0001.jpg,jpg,2023-06-04 12:37:34,/photo/,2228x3960,127.22853888889,37.534980555556,
f_f000429,2305210003,12,f00042903004p0013,f00042903004p0013.jpg,jpg,2023-05-21 15:26:49,/photo/,4000x3000,129.140206,35.158692972222,거창사건 추모공원
f_f001059,2305210004,2,f00105901003p0003,f00105901003p0003.jpg,jpg,2023-05-21 10:24:26,/photo/,4032x3024,128.89094739972,37.760422499722,중앙 찜닭
f_f001059,2305210004,5,f00105901003p0006,f00105901003p0006.jpg,jpg,2023-05-21 10:33:49,/photo/,4032x3024,128.8909309,37.7604289,안동 하회마을
f_f002429,2306040004,0,f00242902005p0001,f00242902005p0001.jpg,jpg,2023-06-04 16:02:07,/photo/,4032x3024,129.04263333333,35.092891666667,
f_f002860,2306040004,0,f00286002006p0001,f00286002006p0001.jpg,jpg,2023-06-04 12:47:12,/photo/,4000x3000,128.9096576,37.791919999722,
f_f002894,2306040004,0,f00289402004p0001,f00289402004p0001.jpg,jpg,2023-06-04 15:50:34,/photo/,2252x4000,129.20949759972,35.8352384,
f_f001131,2306040005,0,f00113101004p0001,f00113101004p0001.jpg,jpg,2023-06-04 15:14:00,/photo/,4032x3024,129.39291388889,36.360316666667,
f_f002894,2306040005,0,f00289402005p0001,f00289402005p0001.jpg,jpg,2023-06-04 17:36:32,/photo/,4000x2252,129.47488,35.688768,
f_f000655,2306040008,0,f00065501009p0001,f00065501009p0001.jpg,jpg,2023-06-04 15:25:44,/photo/,4032x3024,128.6819,36.995005555556,
f_f001380,2306050001,0,f00138003002p0001,f00138003002p0001.jpg,jpg,2023-06-05 15:12:06,/photo/,4032x3024,128.06068333333,36.653080555556,
f_f000925,2305220002,5,f00092504003p0006,f00092504003p0006.jpg,jpg,2023-05-22 18:04:24,/photo/,4000x3000,128.680509,35.232098972222,파라다이스 시티
f_f002958,2306050002,0,f00295801002p0001,f00295801002p0001.jpg,jpg,2023-06-05 14:41:32,/photo/,4608x3456,129.47438859972,35.686255299722,
f_f000925,2305220002,6,f00092504003p0007,f00092504003p0007.jpg,jpg,2023-05-22 18:04:31,/photo/,4000x3000,128.6805094,35.2320986,설리 스카이워크
f_f000925,2305220002,7,f00092504003p0008,f00092504003p0008.jpg,jpg,2023-05-22 18:04:53,/photo/,4000x3000,128.6805094,35.2320986,오설록 티 뮤지엄
f_f000925,2305220002,12,f00092504003p0013,f00092504003p0013.jpg,jpg,2023-05-22 18:09:06,/photo/,4000x3000,128.680857,35.233097972222,순천역
f_f000952,2305220003,8,f00095201003p0009,f00095201003p0009.jpg,jpg,2023-05-22 13:11:59,/photo/,4032x3024,129.2274762,35.829891,대전중앙시장
f_f000952,2305220007,2,f00095201007p0003,f00095201007p0003.jpg,jpg,2023-05-22 19:18:09,/photo/,4032x3024,129.2162993,35.834960999722,대구 북부시외버스터미널
f_f001081,2305230005,4,f00108102004p0005,f00108102004p0005.jpg,jpg,2023-05-23 11:01:46,/photo/,4032x1960,129.07472222222,37.601666666667,순천만 국가 정원
f_f000484,2305250002,2,f00048403002p0003,f00048403002p0003.jpg,jpg,2023-05-25 12:31:34,/photo/,4000x3000,128.8071501,35.0227073,모 브랜드 광주 초월점
f_f000484,2305250002,5,f00048403002p0006,f00048403002p0006.jpg,jpg,2023-05-25 12:29:19,/photo/,4000x3000,128.8071865,35.022616499722,동남 패밀리 아파트
f_f001440,2305250002,8,f00144001002p0009,f00144001002p0009.jpg,jpg,2023-05-25 13:13:46,/photo/,4032x1816,128.96624829972,35.0451715,한 섬 해변
f_f001440,2305250004,5,f00144001004p0006,f00144001004p0006.jpg,jpg,2023-05-25 17:41:05,/photo/,4032x2268,129.01959809972,35.061057599722,정방폭포
f_f001440,2305250004,12,f00144001004p0013,f00144001004p0013.jpg,jpg,2023-05-25 18:14:34,/photo/,4032x2268,129.02020289972,35.06145,블루샥 서울시청점
f_f001440,2305250004,14,f00144001004p0015,f00144001004p0015.jpg,jpg,2023-05-25 18:30:26,/photo/,4032x2268,129.02065419972,35.063922099722,먼치스앤구디스
f_f000484,2305260001,4,f00048404099p0005,f00048404099p0005.jpg,jpg,2023-05-26 11:46:46,/photo/,4000x3000,128.71101469972,35.0077329,고운 식물원
f_f001124,2305260002,2,f00112402002p0003,f00112402002p0003.jpg,jpg,2023-05-26 10:09:13,/photo/,3828x3000,129.23048959972,37.390895999722,김해국제공항 국내선 청사
f_f001124,2305260002,3,f00112402002p0004,f00112402002p0004.jpg,jpg,2023-05-26 10:02:30,/photo/,2731x3824,129.23097599972,37.3907712,한국가스안전공사 본사
f_f000831,2305260002,7,f00083101002p0008,f00083101002p0008.jpg,jpg,2023-05-26 17:41:13,/photo/,4000x3000,129.06648309972,35.4872535,태평양 아파트 12동
f_f001440,2305260002,10,f00144002002p0011,f00144002002p0011.jpg,jpg,2023-05-26 09:41:53,/photo/,4032x1816,129.01021869972,35.0983565,인정 김밥
f_f000831,2305260002,12,f00083101002p0013,f00083101002p0013.jpg,jpg,2023-05-26 17:30:02,/photo/,4000x3000,129.0646676,35.487818699722,망상 해변
f_f001440,2305260002,13,f00144002002p0014,f00144002002p0014.jpg,jpg,2023-05-26 09:49:11,/photo/,4032x1816,129.0087125,35.0981084,집
f_f001440,2305260002,15,f00144002002p0016,f00144002002p0016.jpg,jpg,2023-05-26 09:57:54,/photo/,4032x2268,129.0086957,35.098168,열린 송현 녹지 광장
f_f001440,2305260002,16,f00144002002p0017,f00144002002p0017.jpg,jpg,2023-05-26 10:03:05,/photo/,4032x2268,129.0085119,35.0977973,종달 여행
